date,tweet_count,likeCount,quoteCount,retweetCount,replyCount,neg,neu,pos,nlp_tweet_count,polarized,anger,disgust,fear,joy,neutral,sadness,surprise,Extroversion,Neuroticism,Agreeableness,Conscientiousness,Openness,tesla,stock,market,price,profit,loss,revenue,inflation,interest,bitcoin,dogecoin,crypto,ethereum,spacex,model,cybertruck,starship,buy,sell,arts_culture,business_entrepreneurs,celebrity_pop_culture,diaries_daily_life,family,fashion_style,film_tv_video,fitness_&_health,food_&_dining,gaming,learning_educational,music,news_social_concern,other_hobbies,relationships,science_technology,sports,travel_adventure,youth_student_life,no_tweets
2015-03-27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-03-28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-03-29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-03-30,1,4643.0,4.0,5360.0,902.0,0.0023532163,0.37375346,0.6238934,1.0,1.0,0.0087748775,0.0022770362,0.01357401,0.15014486,0.57722557,0.018673066,0.22933054,0.62509364,0.5479862,0.4011967,0.25179535,0.5583288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010171605,0.9588755,0.0016709405,0.0010506096,0.0003835885,0.002472069,0.0029917487,0.00025275775,0.00065360905,0.0006620696,0.0015374882,0.0008115669,0.0033019343,0.006163804,0.00030586607,0.014914728,0.00046242875,0.0021166878,0.00035526723,0
2015-03-31,3,4940.0,0.0,2803.0,537.0,0.011549934,0.44046888,0.5479812,3.0,0.6666666666666666,0.011832113,0.0075610387,0.0041523385,0.095124304,0.6098562,0.0066017923,0.2648722,0.5088253,0.5252257,0.47159877,0.28638673,0.46038517,,,,,,,,,,,,,,,,,,,,0.006662724,0.0028715618,0.004870791,0.1982524,0.0009215919,0.0006526785,0.0030375605,0.0033263287,0.0014345861,0.0011789595,0.010273754,0.005316191,0.44865903,0.026148925,0.0017530184,0.26960596,0.001930871,0.010363343,0.0027398197,0
2015-04-01,1,1675.0,3.0,1369.0,312.0,0.0008100002,0.028233822,0.9709562,1.0,1.0,0.0058501866,0.00097655656,0.007933596,0.6870722,0.05631477,0.0046211765,0.23723151,0.51937264,0.55362207,0.41625297,0.30249724,0.54083353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.021855459,0.49268728,0.010468111,0.017866515,0.003716201,0.2853683,0.02578767,0.0015435517,0.0050545037,0.004663293,0.007920277,0.0035832978,0.0026805736,0.041799802,0.0027662904,0.027891386,0.0052296026,0.036514256,0.0026036075,0
2015-04-02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-04,1,2175.0,3.0,1217.0,473.0,0.91758007,0.07665559,0.0057643447,1.0,1.0,0.036020394,0.20085165,0.011475538,0.0050387853,0.4814131,0.104544975,0.16065557,0.48447493,0.54888254,0.4643011,0.3174848,0.4974811,,,,,,,,,,,,,,,,,,,,0.0056171296,0.004715538,0.00940063,0.4181642,0.0035907468,0.0008980215,0.002982187,0.0017610086,0.003978356,0.0020449245,0.0039038796,0.0027481513,0.33205682,0.0127749825,0.0047143935,0.004212568,0.013360373,0.1705976,0.0024784703,0
2015-04-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-06,6,5860.0,72.0,2580.0,266.0,0.22970152,0.2376598,0.5326387,6.0,1.0,0.009972372,0.011683349,0.0063396655,0.036234614,0.5357067,0.35422742,0.045835856,0.5390976,0.5509947,0.44544998,0.29509905,0.54022115,,,,,,,,,,,,,,,,,,,,0.030006766,0.27915576,0.013029386,0.013291455,0.00093129155,0.0013188043,0.24637853,0.0007730906,0.0014079319,0.0017211804,0.0068883593,0.035170693,0.03526262,0.013021498,0.0014924427,0.31137487,0.0018288948,0.005342942,0.001603397,0
2015-04-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-09,1,630.0,0.0,338.0,62.0,0.002980867,0.46648768,0.5305314,1.0,0.0,0.01066504,0.010115288,0.014602685,0.09713774,0.70035124,0.007370536,0.15975751,0.5482604,0.5471954,0.42949516,0.27557135,0.5605852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014587707,0.26153564,0.0047328523,0.024227517,0.003161999,0.06521561,0.027750658,0.0019255402,0.009051731,0.029653227,0.020584667,0.0068841656,0.0023139426,0.06174872,0.0027867884,0.40278172,0.006337749,0.04819492,0.0065247808,0
2015-04-10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-11,4,3858.0,0.0,2202.0,470.0,0.124558,0.5137741,0.36166793,4.0,0.25,0.009728029,0.004372324,0.0030878985,0.055141225,0.783966,0.024930708,0.118773855,0.48298416,0.5343637,0.4562136,0.32391092,0.48931134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005441787,0.23349904,0.0029554868,0.10787118,0.0015595183,0.0026516425,0.0040705022,0.0012126463,0.0042972406,0.0023814023,0.19266628,0.0043884176,0.011616064,0.08432776,0.0025480757,0.036403634,0.25214767,0.023184901,0.02677673,0
2015-04-12,1,40.0,70.0,9.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2015-04-13,5,6747.0,3.0,3559.0,628.0,0.26684755,0.6529538,0.080198646,5.0,0.2,0.06180179,0.010406529,0.111734554,0.00918143,0.59966624,0.13355772,0.073651746,0.5240599,0.5419858,0.45437503,0.29581398,0.5059652,,,,,,,,,,,,,,,,,,,,0.00091891375,0.004658203,0.0014916435,0.004895392,0.00035867788,0.00022390488,0.00299267,0.00045002875,0.0004588989,0.0006902684,0.0037283055,0.0012832688,0.74016446,0.0023264464,0.00044723004,0.22807193,0.0012877168,0.004474177,0.0010779465,0
2015-04-14,4,19081.0,6.0,20140.0,2116.0,0.20320313,0.616493,0.18030386,4.0,0.0,0.0072387415,0.005391065,0.011063173,0.067520656,0.6778631,0.08138512,0.14953807,0.4939429,0.5519888,0.4580202,0.27672413,0.52283514,,,,,,,,,,,,,,,,,,,,0.013886181,0.009765038,0.21420489,0.022556176,0.0008527369,0.0032469109,0.047945805,0.0010414016,0.0009844096,0.0035992279,0.009263262,0.019528558,0.27445176,0.019471189,0.0021544066,0.32578954,0.009192975,0.01951984,0.0025457323,0
2015-04-15,7,43082.0,48.0,28871.0,1635.0,0.084155574,0.4844645,0.43137988,7.0,0.2857142857142857,0.12882982,0.082100786,0.03608424,0.028959185,0.67339575,0.019392377,0.031237837,0.5349596,0.55991846,0.43686277,0.29603317,0.5323551,,,,,,,,,,,,,,,,,,,,0.0014631815,0.0012482934,0.0016460054,0.2657089,0.0011459531,0.00021808509,0.42026058,0.0007289731,0.00043857165,0.00036900095,0.00086088205,0.00048325807,0.24608538,0.0016003002,0.002823901,0.052406766,0.0011300333,0.00086186733,0.0005201137,0
2015-04-16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-18,2,2337.0,2.0,1174.0,255.0,0.20299141,0.5884363,0.2085723,2.0,0.0,0.02336281,0.011135333,0.012190119,0.01016856,0.6163223,0.2866481,0.040172808,0.5260169,0.5356428,0.4500838,0.30613858,0.5116986,,,,,,,,,,,,,,,,,,,,0.00033465883,0.48441756,0.0009440432,0.003181523,0.00036970596,0.00048065805,0.0021869,0.00018454615,0.00028895,0.0003954883,0.0009236351,0.00020518669,0.49798363,0.003634915,0.0005345547,0.0019752616,0.001084191,0.0006172699,0.00025733598,0
2015-04-19,3,1617.0,1.0,876.0,202.0,0.016396174,0.20586759,0.7777362,3.0,1.0,0.008709137,0.0034883197,0.020319719,0.06613642,0.1602074,0.025190385,0.7159486,0.4474767,0.55332345,0.44992387,0.3088075,0.4725356,,,,,,,,,,,,,,,,,,,,0.012923251,0.01353361,0.06186977,0.19617333,0.006091418,0.002741526,0.05780488,0.0029170047,0.003166682,0.010759548,0.008215363,0.010133728,0.25078687,0.03104424,0.011092246,0.24768054,0.061229642,0.007833792,0.0040026633,0
2015-04-20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-23,1,133.0,0.0,50.0,26.0,0.0022418364,0.48297742,0.51478076,1.0,0.0,0.004626997,0.0020754489,0.004267313,0.020166114,0.9101215,0.006360331,0.05238235,0.5876341,0.5364821,0.41776136,0.28987736,0.54757243,,,,,,,,,,,,,,,,,,,,0.0019227152,0.11751375,0.00092447776,0.036267184,0.0010636647,0.0010041056,0.0019053251,0.0018483904,0.0057726605,0.0034886482,0.007032288,0.002929747,0.049320497,0.017354188,0.0014119167,0.71509105,0.0013195839,0.03157763,0.0022520807,0
2015-04-24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-27,3,6641.0,10.0,2510.0,331.0,0.042069744,0.15962385,0.79830647,3.0,1.0,0.03537675,0.118216746,0.0065483055,0.16289358,0.52674675,0.119032405,0.031185502,0.48369455,0.5466793,0.46212253,0.31158653,0.5073885,,,,,,,,,,,,,,,,,,,,0.0009790842,0.004215846,0.0013766149,0.0028296912,0.00034381705,0.00023798371,0.33084577,0.0006341224,0.00041538395,0.00053837174,0.003481089,0.0006230248,0.024257312,0.0013864978,0.00041619214,0.62434167,0.00068752543,0.0013111994,0.0010788138,0
2015-04-28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-04-29,1,4292.0,4.0,3491.0,823.0,0.011137061,0.26653284,0.72233015,1.0,1.0,0.008620543,0.0075772214,0.002489832,0.00633417,0.95592684,0.007626533,0.01142483,0.5178285,0.5399799,0.46707246,0.32214883,0.49871406,,,,,,,,,,,,,,,,,,,,0.0008921256,0.011506432,0.001225836,0.0045010075,0.00053463,0.00036757917,0.0017192408,0.0011467012,0.0013905652,0.0008227186,0.015558079,0.0016296994,0.18100004,0.0028912975,0.0006389351,0.76440954,0.001817254,0.003970185,0.00397817,0
2015-04-30,1,98.0,0.0,13.0,14.0,0.0018302542,0.021254638,0.9769151,1.0,1.0,0.0024943338,0.0024236497,0.000590315,0.9541936,0.028988453,0.0027600708,0.008549531,0.4409995,0.5276535,0.4477945,0.3198569,0.43639836,,,,,,,,,,,,,,,,,,,,0.0035534538,0.015762608,0.0068649147,0.8170143,0.0024856196,0.0015721273,0.0037047,0.0014712975,0.00238206,0.002459745,0.0021536513,0.0012029997,0.048401043,0.05983131,0.010579339,0.0025195647,0.012151443,0.004514869,0.0013750093,0
2015-05-01,2,1374.0,2.0,1036.0,165.0,0.062171295,0.66961163,0.26821703,2.0,0.0,0.0112829935,0.011894565,0.0020002217,0.021272868,0.867803,0.0051177517,0.08062865,0.51840687,0.5326644,0.44643468,0.32161808,0.50444615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006827049,0.13396904,0.0012012097,0.0077312714,0.00045305915,0.0004056397,0.0017938503,0.00041367058,0.0011659558,0.0006354506,0.0036885121,0.0007980536,0.52913123,0.0072149527,0.00071822706,0.30188072,0.00050953636,0.006633699,0.0009731636,0
2015-05-02,1,3110.0,2.0,2533.0,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2015-05-03,3,9068.0,1.0,4663.0,330.0,0.036893964,0.27558485,0.68752116,3.0,0.6666666666666666,0.011330135,0.013320408,0.0054281675,0.59259874,0.34355024,0.00437217,0.029400239,0.42660153,0.5418225,0.43063763,0.30176088,0.47994557,,,,,,,,,,,,,,,,,,,,0.0077310666,0.0046726903,0.0033820292,0.09679002,0.0013422831,0.000451994,0.0073931194,0.000574085,0.050274048,0.0014984325,0.0016112193,0.0016135188,0.7797293,0.016636882,0.0009434224,0.0036978486,0.0034508407,0.017519465,0.0006876825,0
2015-05-04,1,2020.0,1.0,1928.0,163.0,0.008186905,0.17171516,0.8200979,1.0,1.0,0.008917701,0.012193023,0.00288124,0.59074485,0.075003326,0.0056941067,0.30456576,0.5681166,0.5521225,0.3958195,0.25257465,0.569816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004177383,0.5647703,0.017458206,0.056263752,0.0033868493,0.0069483295,0.018539442,0.0010406068,0.00672948,0.0035223789,0.0074660955,0.0024219488,0.033261586,0.028634612,0.0039135492,0.057944804,0.0036147449,0.17622606,0.0036799011,0
2015-05-05,1,2462.0,3.0,1432.0,142.0,0.02805978,0.9442131,0.027727082,1.0,0.0,0.2449232,0.017759249,0.2310589,0.008129993,0.41144535,0.069449455,0.01723385,0.46365893,0.50420463,0.47676492,0.31912613,0.49437475,,,,,,,,,,,,,,,,,,,,0.052676268,0.008269371,0.04521655,0.0408582,0.0027203169,0.0018119265,0.29783762,0.00090536074,0.0019052068,0.009189636,0.0144974515,0.015453384,0.36663637,0.044913,0.0027812787,0.04740712,0.0038673312,0.039651353,0.0034023246,0
2015-05-06,3,4091.0,1.0,2202.0,369.0,0.12972343,0.81799287,0.052283693,3.0,0.0,0.012181607,0.018423494,0.019265354,0.0074946885,0.8126634,0.012155663,0.11781577,0.5408528,0.5573066,0.43576345,0.26870686,0.5265924,,,,,,,,,,,,,,,,,,,,0.0046806657,0.009485251,0.003144445,0.013207669,0.000890919,0.0008511604,0.34166268,0.0011474706,0.0010506441,0.0038824098,0.018548233,0.0031295058,0.024736775,0.012363854,0.0013079261,0.546825,0.002180074,0.0075107478,0.0033945541,0
2015-05-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-12,8,6401.0,31.0,2710.0,596.0,0.31715006,0.34358177,0.33926818,6.0,0.3333333333333333,0.13670239,0.16211183,0.010966209,0.025086587,0.6227358,0.025135418,0.017261788,0.50086164,0.5493061,0.43766418,0.31688434,0.50452685,,,,,,,,,,,,,,,,,,,,0.013364517,0.0047897385,0.12289009,0.61386985,0.024824975,0.0014339411,0.0033818197,0.0015720869,0.0018415512,0.0012658892,0.010077416,0.0018817167,0.104956925,0.025005402,0.04908311,0.0009031335,0.0071448847,0.0023957395,0.009317222,0
2015-05-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-19,2,2061.0,0.0,2080.0,257.0,0.24939534,0.7103797,0.040224984,2.0,0.0,0.012023456,0.02467522,0.0031264904,0.01559145,0.8922657,0.018232414,0.034085326,0.5092982,0.5326937,0.4360681,0.2779796,0.51134694,,,,,,,,,,,,,,,,,,,,0.025113488,0.01509383,0.004281657,0.02635415,0.0016956879,0.0012794007,0.013207438,0.0007564362,0.0055354345,0.0026914482,0.026521474,0.004780945,0.5972939,0.040180303,0.0012436502,0.17914413,0.0018932135,0.049379967,0.003553396,0
2015-05-20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-22,3,1804.0,11.0,973.0,885.0,0.06620592,0.6880383,0.24575579,3.0,0.0,0.01869613,0.0077326703,0.046635617,0.012491574,0.67035574,0.0060423887,0.23804593,0.48988762,0.5516549,0.4547952,0.30761397,0.51820594,,,,,,,,,,,,,,,,,,,,0.08415697,0.007450918,0.06260171,0.23455079,0.002298825,0.0025769623,0.16196676,0.0012593631,0.0012479941,0.0036020621,0.02067791,0.0067190514,0.31500402,0.06702309,0.003670919,0.0083196135,0.004754013,0.008318172,0.003800881,0
2015-05-23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-27,1,1935.0,0.0,1000.0,202.0,0.028459692,0.8500019,0.1215384,1.0,0.0,0.037539713,0.004537537,0.056855995,0.09120916,0.7316809,0.019922404,0.05825425,0.51035845,0.53835696,0.42418122,0.28796142,0.51463634,,,,,,,,,,,,,,,,,,,,0.0003543716,0.0021733828,0.0010623669,0.0005617606,0.00014461823,0.000116274736,0.0038186677,0.00026260104,0.00023063665,0.00038234724,0.0011211429,0.00020021232,0.92411196,0.00079905696,0.00013022624,0.06284298,0.0005335137,0.0007583106,0.00039535837,0
2015-05-28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-01,1,230.0,1.0,30.0,34.0,0.0012117577,0.02250026,0.97628796,1.0,1.0,0.009123707,0.0073938128,0.0010317436,0.7006586,0.25341865,0.0053196903,0.023053732,0.4987845,0.5430559,0.43541437,0.29201972,0.5079927,,,,,,,,,,,,,,,,,,,,0.01987397,0.2321327,0.014301278,0.1503522,0.0021574965,0.006571604,0.00837133,0.0012978074,0.0024970844,0.0035399762,0.024337564,0.002355095,0.084289886,0.39054045,0.0047402857,0.02705817,0.010217394,0.0119849,0.0033807934,0
2015-06-02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-12,1,565.0,3.0,114.0,47.0,0.00093012117,0.012084765,0.98698515,1.0,1.0,0.0060891523,0.0021459886,0.0014950193,0.52112526,0.28200924,0.012813049,0.17432228,0.44914094,0.52320176,0.45185906,0.31263036,0.47744972,,,,,,,,,,,,,,,,,,,,0.29012796,0.0025028866,0.0111822225,0.08142988,0.008952852,0.0018756491,0.028594386,0.0035966558,0.0012138557,0.0019418662,0.14530738,0.014132405,0.33150652,0.036056932,0.010125864,0.0039550858,0.0019141256,0.0030448625,0.022538593,0
2015-06-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-15,2,1715.0,4.0,811.0,114.0,0.030700829,0.5845401,0.38475904,2.0,0.0,0.008868495,0.008753732,0.0013804878,0.013409209,0.92395294,0.009676538,0.03395861,0.5112473,0.52719396,0.48544633,0.35900244,0.51619744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011299002,0.13682994,0.0021592528,0.00087921007,0.0004745165,0.00065399084,0.0027176433,0.00043955937,0.00085016486,0.00090455916,0.013928837,0.0014439606,0.038810942,0.0025064084,0.00038222803,0.28865725,0.50011027,0.004561165,0.0025601974,0
2015-06-16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-19,1,1418.0,5.0,695.0,136.0,0.002186049,0.03612925,0.96168464,1.0,1.0,0.023084259,0.007109367,0.013469738,0.5034572,0.4021757,0.029765148,0.020938603,0.5820566,0.5533425,0.41428006,0.28059024,0.58629376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0041260617,0.776659,0.0033604167,0.025888927,0.0013752738,0.0025994966,0.02335382,0.0004329012,0.0018612406,0.0036247259,0.0037227564,0.0013672998,0.011989262,0.06392127,0.0018843426,0.05529709,0.0014561744,0.016194265,0.00088576856,0
2015-06-20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-23,1,1320.0,0.0,710.0,124.0,0.013077003,0.4170113,0.5699117,1.0,0.0,0.008210659,0.0059222267,0.0038953447,0.007768624,0.84922206,0.011011881,0.11396923,0.50491387,0.5169678,0.4509531,0.30936128,0.51023245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064218,0.7417872,0.0026075859,0.02526451,0.0014119018,0.0031716966,0.009811472,0.00051239564,0.0022301076,0.003960131,0.008815437,0.004560005,0.005462865,0.07964524,0.0021494727,0.088747896,0.0020850897,0.009713747,0.0016414217,0
2015-06-24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-06-27,7,4010.0,3.0,2442.0,352.0,0.07357514,0.48918042,0.43724445,6.0,0.3333333333333333,0.016373988,0.02941633,0.049433764,0.15149279,0.57514673,0.0843707,0.09376571,0.4750302,0.54726875,0.4345008,0.28572306,0.50869006,,,,,,,,,,,,,,,,,,,,0.017731111,0.046875957,0.0085934475,0.3244526,0.0037732609,0.0026574854,0.023578271,0.0018182773,0.0032385567,0.0075733014,0.019468121,0.006763535,0.16179515,0.101949394,0.009170682,0.13636892,0.013955094,0.10486945,0.0053674206,0
2015-06-28,9,12262.0,6.0,13238.0,1492.0,0.35569462,0.4159407,0.22836468,7.0,0.7142857142857143,0.0150080025,0.018573478,0.033316843,0.035396613,0.65074825,0.17831707,0.06863974,0.4561832,0.55383736,0.4371898,0.29819885,0.49513844,,,,,,,,,,,,,,,,,,,,0.008755238,0.010942735,0.013350004,0.3306926,0.003220204,0.0015576265,0.004404252,0.019043919,0.0010517753,0.0024089718,0.0070756823,0.0026759629,0.14731124,0.068335615,0.022068754,0.24470425,0.09594095,0.013947689,0.0025125504,0
